day,src_ip,dst_ip,connection_count,delta_mean_s,delta_std_s,delta_cv,recurrent_ratio,bytes_out_mean,bytes_out_cv,bytes_in_mean,duration_mean_ms,packets_out_mean,tls_ratio,night_ratio,unique_ports,label
2026-08-01,10.20.0.108,192.0.2.20,2,13845.778,0.0,0.0,1.0,3220.0,0.3177018633540373,35787.0,3134.5,19.5,0.0,0.0,1,0
2026-08-01,10.20.0.108,192.0.2.30,1,0.0,0.0,0.0,0.0,3431.0,0.0,66659.0,4512.0,15.0,0.0,0.0,1,0
2026-08-01,10.20.0.108,192.0.2.50,1,0.0,0.0,0.0,0.0,1.0,0.0,89226.0,5035.0,7.0,0.0,0.0,1,0
2026-08-01,10.20.0.108,198.51.100.10,2,14290.616,0.0,0.0,1.0,4578.5,0.5706017254559353,27453.5,3323.0,13.5,0.0,0.0,1,0
2026-08-01,10.20.0.108,198.51.100.20,3,12409.979,790.9250000000002,0.06373298456024787,1.0,4407.0,0.03351131111325472,54027.666666666664,1184.3333333333333,19.333333333333332,1.0,0.0,1,0
2026-08-01,10.20.0.108,203.0.113.25,3,16015.925,5236.085999999999,0.3269299775067628,0.0,4692.333333333333,0.2017487070574382,35379.0,3598.6666666666665,10.333333333333334,0.3333333333333333,0.0,2,0
2026-08-01,10.20.0.108,203.0.113.50,3,5055.599,459.30099999999993,0.09084996654204575,1.0,3964.6666666666665,0.6264339662038063,24013.333333333332,400.3333333333333,31.333333333333332,1.0,0.0,1,0
2026-08-01,10.20.0.108,23.215.0.136,7,4542.135333333334,4972.872977363945,1.0948315301989267,0.0,4799.571428571428,0.33614035441200657,38174.71428571428,1453.7142857142858,19.0,0.5714285714285714,0.0,2,0
2026-08-01,10.20.0.108,52.85.12.44,16,2767.8534666666665,2608.378161833156,0.9423830391478178,0.13333333333333333,3986.0625,0.549968025036686,33456.1875,2497.125,17.5,1.0,0.0,1,0
2026-08-01,10.20.0.109,104.18.32.47,7,3116.3191666666667,1995.6534889735924,0.6403880290311275,0.0,4792.571428571428,0.485331227722916,38710.0,3351.4285714285716,21.428571428571427,1.0,0.0,1,0
2026-08-01,10.20.0.109,104.26.10.78,24,1707.9557391304347,1671.8263780319705,0.9788464301089801,0.13043478260869565,4146.041666666667,0.5124050680777594,28880.458333333332,1814.875,16.791666666666668,1.0,0.0,1,0
2026-08-01,10.20.0.109,13.107.42.12,8,1960.4748571428572,982.7619390652374,0.5012877035809008,0.2857142857142857,4347.0,0.4839783538413365,35606.625,1789.875,16.25,1.0,0.0,1,0
2026-08-01,10.20.0.109,142.250.74.14,150,575.9731543624162,146.2520444390907,0.2539216339014741,0.7046979865771812,1598.62,0.7190050225351128,6796.8533333333335,729.5133333333333,7.3,1.0,0.32666666666666666,1,0
2026-08-01,10.20.0.109,151.101.1.69,31,2132.9681333333333,2912.3437503699515,1.3653948715204831,0.13333333333333333,4508.645161290323,0.5820046529679451,28072.612903225807,2278.7419354838707,18.387096774193548,0.4838709677419355,0.0967741935483871,2,0
2026-08-01,10.20.0.109,17.253.144.10,11,3687.4091,2918.3365676395674,0.791432815968146,0.0,4390.0,0.4778765418708115,30003.090909090908,2824.818181818182,18.545454545454547,1.0,0.0,1,0
2026-08-01,10.20.0.109,172.217.20.174,21,2717.3748,3430.68996374204,1.2625015745866341,0.0,4492.714285714285,0.5825973645858114,27963.714285714286,1960.2857142857142,17.142857142857142,1.0,0.047619047619047616,1,0
2026-08-01,10.20.0.109,192.0.2.10,1,0.0,0.0,0.0,0.0,7592.0,0.0,41853.0,20.0,14.0,1.0,0.0,1,0
2026-08-01,10.20.0.109,192.0.2.20,1,0.0,0.0,0.0,0.0,1.0,0.0,97407.0,2515.0,19.0,1.0,0.0,1,0
2026-08-01,10.20.0.109,192.0.2.30,1,0.0,0.0,0.0,0.0,7818.0,0.0,74646.0,4664.0,47.0,0.0,0.0,1,0
2026-08-01,10.20.0.109,192.0.2.50,2,4546.648,0.0,0.0,1.0,2642.5,0.1598864711447493,36757.5,20.0,16.5,0.0,0.0,2,0
2026-08-01,10.20.0.109,198.51.100.10,2,28624.461,0.0,0.0,1.0,4337.0,0.20290523403274152,22822.0,1372.0,25.0,0.5,0.0,2,0
2026-08-01,10.20.0.109,198.51.100.20,6,6004.5822,3753.3205073377576,0.6250760473122939,0.2,2487.5,0.8543664702199273,18330.333333333332,3338.6666666666665,12.0,1.0,0.0,1,0
2026-08-01,10.20.0.109,203.0.113.25,5,7180.36625,9373.081508132354,1.3053765200531873,0.5,3733.0,0.5973640262398981,38519.6,1384.4,15.0,0.2,0.0,2,0
2026-08-01,10.20.0.109,203.0.113.50,2,1306.031,0.0,0.0,1.0,3855.0,0.36783398184176397,8394.0,3693.0,18.5,1.0,0.0,1,0
2026-08-01,10.20.0.109,23.215.0.136,18,1868.6478235294117,1440.2443132493481,0.7707414394056791,0.11764705882352941,3837.3333333333335,0.8379555870559381,29503.0,2440.5555555555557,16.88888888888889,0.3888888888888889,0.0,2,0
2026-08-01,10.20.0.109,52.85.12.44,26,2218.42776,2047.4829869014545,0.9229432771349086,0.04,3492.846153846154,0.5698086798718767,24596.46153846154,2119.8846153846152,18.76923076923077,1.0,0.07692307692307693,1,0
2026-08-01,10.20.0.110,104.18.32.47,8,4530.167857142857,3122.958469600234,0.6893692613787297,0.14285714285714285,4087.5,0.3594116941494612,37575.25,2074.25,18.0,1.0,0.0,1,0
2026-08-01,10.20.0.110,104.26.10.78,19,2180.022611111111,2229.6192931935993,1.0227505356273394,0.0,3442.5263157894738,0.7955087229076719,25775.21052631579,1969.2631578947369,20.57894736842105,1.0,0.0,1,0
2026-08-01,10.20.0.110,13.107.42.12,5,9184.65425,8905.65507344691,0.9696233337740405,0.0,3841.8,0.7748504026076972,37538.0,2472.6,19.8,1.0,0.2,1,0
2026-08-01,10.20.0.110,142.250.74.14,51,1692.06,556.4045178214138,0.3288326169411332,0.78,1653.1568627450981,0.5752605931581725,6816.117647058823,890.843137254902,7.215686274509804,1.0,0.3137254901960784,1,0
2026-08-01,10.20.0.110,151.101.1.69,19,3606.3773333333334,5142.344305203167,1.4259030128858303,0.0,4429.894736842105,0.674727193267709,28449.63157894737,2114.684210526316,20.57894736842105,0.42105263157894735,0.05263157894736842,2,0
2026-08-01,10.20.0.110,17.253.144.10,10,4338.169,3518.3309368514183,0.811017490755067,0.1111111111111111,4976.7,0.6372712720177799,29718.2,2770.2,17.2,1.0,0.0,1,0
2026-08-01,10.20.0.110,172.217.20.174,14,2836.412692307692,2011.7573055400474,0.7092611420742484,0.15384615384615385,4204.642857142857,0.6734027433039886,31408.64285714286,1537.4285714285713,20.571428571428573,1.0,0.0,1,0
2026-08-01,10.20.0.110,192.0.2.10,3,8646.3385,1517.2055,0.17547375689721148,0.0,3900.3333333333335,0.5179433888928467,33277.0,573.3333333333334,8.666666666666666,0.0,0.0,2,0
2026-08-01,10.20.0.110,192.0.2.30,1,0.0,0.0,0.0,0.0,913.0,0.0,1.0,1511.0,15.0,0.0,0.0,1,0
2026-08-01,10.20.0.110,192.0.2.40,3,13030.7845,9974.2355,0.7654363020123617,0.0,4210.333333333333,0.9162894034455876,31252.0,2145.3333333333335,17.0,0.0,0.0,1,0
2026-08-01,10.20.0.110,192.0.2.50,1,0.0,0.0,0.0,0.0,2671.0,0.0,8967.0,1600.0,25.0,1.0,0.0,1,0
2026-08-01,10.20.0.110,198.51.100.10,5,13991.553,9957.719857654261,0.711695110446586,0.0,2140.2,0.728676016717966,26669.0,2721.0,24.8,0.2,0.2,2,0
2026-08-01,10.20.0.110,198.51.100.20,7,3710.666833333333,2939.168771468356,0.7920864102013893,0.3333333333333333,3909.5714285714284,0.6394799258556673,31482.0,1543.2857142857142,10.571428571428571,1.0,0.0,1,0
2026-08-01,10.20.0.110,203.0.113.25,2,747.651,0.0,0.0,1.0,1.0,0.0,68518.5,1312.0,19.0,0.0,0.0,1,0
2026-08-01,10.20.0.110,203.0.113.50,2,47041.874,0.0,0.0,1.0,2395.5,0.9995825506157379,34052.0,813.5,9.0,1.0,0.5,1,0
2026-08-01,10.20.0.110,23.215.0.136,13,2754.0400833333333,3173.3854828540357,1.1522655396551638,0.16666666666666666,3903.4615384615386,0.5283394474392245,14723.076923076924,2108.5384615384614,17.692307692307693,0.3076923076923077,0.0,2,0
2026-08-01,10.20.0.110,52.85.12.44,19,2432.4203888888887,2869.003778929023,1.1794851712452397,0.1111111111111111,3648.2631578947367,0.6806872641071511,25108.42105263158,2570.3684210526317,14.31578947368421,1.0,0.05263157894736842,1,0
2026-08-01,10.20.0.111,104.18.32.47,10,3532.926,2430.718227156922,0.6880184377360075,0.1111111111111111,7099.2,0.49430627804318505,31748.7,2023.3,15.5,1.0,0.0,1,0
2026-08-01,10.20.0.111,104.26.10.78,12,4696.552181818181,7319.879085697347,1.558564411151415,0.09090909090909091,4419.75,0.6630464213145704,28658.666666666668,1936.1666666666667,15.75,1.0,0.08333333333333333,1,0
2026-08-01,10.20.0.111,13.107.42.12,10,4380.224111111111,5678.53497102175,1.2964028385253792,0.1111111111111111,3720.7,0.5668320983163528,22281.3,1197.9,15.9,1.0,0.0,1,0
2026-08-01,10.20.0.111,142.250.74.14,6,12652.7068,5295.607186211432,0.41853551733384287,0.4,4717.666666666667,0.4514132644170192,51278.666666666664,2036.5,16.0,1.0,0.3333333333333333,1,0
2026-08-01,10.20.0.111,151.101.1.69,19,2729.047722222222,3387.854452562119,1.2414053535873826,0.1111111111111111,3720.2105263157896,0.8383522943493514,26712.36842105263,2161.0526315789475,18.736842105263158,0.5263157894736842,0.05263157894736842,2,0
2026-08-01,10.20.0.111,17.253.144.10,8,3435.457428571429,2034.812249774401,0.592297326362312,0.14285714285714285,4277.5,0.5897555764472782,54036.5,1847.75,17.0,1.0,0.0,1,0
2026-08-01,10.20.0.111,172.217.20.174,20,3046.803736842105,3887.478348453577,1.2759201721614004,0.10526315789473684,3968.2,0.6383550770995957,37175.3,1750.2,14.6,1.0,0.05,1,0
2026-08-01,10.20.0.111,192.0.2.10,1,0.0,0.0,0.0,0.0,1639.0,0.0,1.0,637.0,28.0,0.0,0.0,1,0
2026-08-01,10.20.0.111,192.0.2.20,1,0.0,0.0,0.0,0.0,7441.0,0.0,1.0,1948.0,7.0,0.0,0.0,1,0
2026-08-01,10.20.0.111,192.0.2.40,2,22836.829,0.0,0.0,1.0,2715.0,0.13996316758747698,34173.0,757.0,9.5,1.0,0.0,1,0
2026-08-01,10.20.0.111,198.51.100.10,2,11078.325,0.0,0.0,1.0,4891.5,0.13462128181539404,17558.5,2626.0,3.5,0.0,0.0,1,0
2026-08-01,10.20.0.111,198.51.100.20,3,10375.944500000001,7899.777500000001,0.7613550265231276,0.0,4726.0,0.3702711236884715,49007.666666666664,2283.6666666666665,15.333333333333334,1.0,0.0,1,0
2026-08-01,10.20.0.111,203.0.113.25,2,2075.577,0.0,0.0,1.0,1279.5,0.4771395076201641,51557.5,2024.0,27.0,0.5,0.0,2,0
2026-08-01,10.20.0.111,203.0.113.50,3,9679.2515,9371.2135,0.9681754317469692,0.0,3277.6666666666665,0.6878253710417238,23275.666666666668,1948.3333333333333,26.333333333333332,1.0,0.0,1,0
2026-08-01,10.20.0.111,23.215.0.136,14,2103.355076923077,2050.8933429959607,0.9750580705546585,0.23076923076923078,2917.3571428571427,0.8157471970963721,38373.42857142857,2500.5714285714284,17.928571428571427,0.42857142857142855,0.0,2,0
2026-08-01,10.20.0.111,52.85.12.44,16,2028.1533333333332,2446.6357686195047,1.2063366849085237,0.26666666666666666,3403.1875,0.6303473628768929,46339.875,2153.125,17.0,1.0,0.0,1,0
2026-08-01,10.20.0.112,104.18.32.47,8,4311.282428571429,2070.7695934313792,0.48031406611362787,0.2857142857142857,3692.625,0.6336966547931563,32703.5,1720.375,19.625,1.0,0.0,1,0
2026-08-01,10.20.0.112,104.26.10.78,18,2549.3919411764705,2921.695108229799,1.1460360649298678,0.17647058823529413,3748.5555555555557,0.6008086739529421,32750.277777777777,2475.1111111111113,18.77777777777778,1.0,0.0,1,0
2026-08-01,10.20.0.112,13.107.42.12,5,7621.208,3205.847866664527,0.42064825768625225,0.0,5421.4,0.41962331764870936,33792.2,901.6,17.4,1.0,0.0,1,0
2026-08-01,10.20.0.112,142.250.74.14,7,9004.592833333334,9954.081570000675,1.1054449384043785,0.0,4524.571428571428,0.4490636514501263,25697.0,2600.1428571428573,12.428571428571429,1.0,0.14285714285714285,1,0
2026-08-01,10.20.0.112,151.101.1.69,19,3763.7718333333332,5690.504300188744,1.5119153211657432,0.1111111111111111,4850.0526315789475,0.5832053007357759,35392.10526315789,2035.9473684210527,15.947368421052632,0.5263157894736842,0.05263157894736842,2,0
2026-08-01,10.20.0.112,17.253.144.10,8,5251.0599999999995,4169.766506171813,0.794080910553643,0.14285714285714285,3610.0,0.907006660955743,25547.375,2895.375,12.375,1.0,0.0,1,0
2026-08-01,10.20.0.112,172.217.20.174,25,2064.6587083333334,2497.8667040396936,1.2098206323194507,0.125,3757.36,0.7877524151044327,23948.84,2072.48,13.0,1.0,0.04,1,0
2026-08-01,10.20.0.112,192.0.2.10,2,168.951,0.0,0.0,1.0,1946.0,0.9994861253854059,53780.0,20.0,2.0,0.5,0.0,2,0
2026-08-01,10.20.0.112,192.0.2.30,1,0.0,0.0,0.0,0.0,4226.0,0.0,77018.0,2918.0,14.0,0.0,1.0,1,0
2026-08-01,10.20.0.112,192.0.2.50,1,0.0,0.0,0.0,0.0,5116.0,0.0,69255.0,2042.0,11.0,0.0,0.0,1,0
2026-08-01,10.20.0.112,198.51.100.10,2,8710.33,0.0,0.0,1.0,5353.5,0.5348837209302325,31160.0,872.0,15.5,0.5,0.0,1,0
2026-08-01,10.20.0.112,198.51.100.20,2,56149.55,0.0,0.0,1.0,4291.5,0.7231737154840965,47278.5,3462.5,28.0,1.0,0.5,1,0
2026-08-01,10.20.0.112,203.0.113.25,2,11889.758,0.0,0.0,1.0,2888.5,0.25220702786913624,32355.0,1694.5,24.5,0.5,0.0,2,0
2026-08-01,10.20.0.112,203.0.113.50,7,11392.164166666667,8899.878371398947,0.7812280652906918,0.0,4564.857142857143,0.7936810068666978,36220.142857142855,1639.142857142857,19.0,1.0,0.14285714285714285,1,0
2026-08-01,10.20.0.112,23.215.0.136,21,2811.3791499999998,3511.580165880701,1.2490596175477438,0.15,3804.0,0.7321590602337642,33842.52380952381,1651.5714285714287,19.571428571428573,0.7142857142857143,0.047619047619047616,2,0
2026-08-01,10.20.0.112,52.85.12.44,18,2898.1138235294115,3085.029529795217,1.06449564014645,0.23529411764705882,4224.166666666667,0.7642608624251263,34408.38888888889,1738.111111111111,19.0,1.0,0.05555555555555555,1,0
2026-08-01,10.20.0.113,104.18.32.47,12,2696.640727272727,2191.046407777306,0.8125095737144195,0.09090909090909091,4151.583333333333,0.8174871192256657,40770.916666666664,2555.9166666666665,14.666666666666666,1.0,0.0,1,0
2026-08-01,10.20.0.113,104.26.10.78,22,1843.7662380952381,1164.0924431619069,0.6313666120519215,0.14285714285714285,4915.227272727273,0.4796434904755708,33792.72727272727,2124.8636363636365,18.227272727272727,1.0,0.0,1,0
2026-08-01,10.20.0.113,13.107.42.12,6,8948.7542,7614.898441418517,0.8509450892525932,0.4,4844.666666666667,0.31640655333802503,42963.333333333336,1745.8333333333333,16.833333333333332,1.0,0.16666666666666666,1,0
2026-08-01,10.20.0.113,142.250.74.14,151,572.04,152.92632844172604,0.26733502629488504,0.8666666666666667,1525.58940397351,0.5689386990018585,5955.2913907284765,683.5562913907285,7.821192052980132,1.0,0.31788079470198677,1,0
2026-08-01,10.20.0.113,151.101.1.69,27,3071.1041153846154,5866.846925176053,1.9103380102896017,0.11538461538461539,5042.222222222223,0.73209238398201,42390.148148148146,2017.888888888889,18.444444444444443,0.4074074074074074,0.07407407407407407,2,0
2026-08-01,10.20.0.113,17.253.144.10,9,5604.87025,3948.908120607003,0.7045494265646922,0.25,3217.0,0.6057526737698005,29800.88888888889,1472.0,18.555555555555557,1.0,0.1111111111111111,1,0
2026-08-01,10.20.0.113,172.217.20.174,20,1993.471,1406.6073446288,0.7056071267797727,0.15789473684210525,5042.95,0.6275305392579797,36838.7,2042.95,17.95,1.0,0.0,1,0
2026-08-01,10.20.0.113,192.0.2.40,3,15114.024000000001,8116.461,0.5370152250651448,0.0,4935.0,0.347857198593581,38954.333333333336,2867.6666666666665,16.333333333333332,0.6666666666666666,0.0,2,0
2026-08-01,10.20.0.113,198.51.100.10,6,6056.8698,3609.4402818277185,0.5959250241482354,0.2,4531.666666666667,0.45172847150569495,21924.5,1505.8333333333333,15.5,0.5,0.0,2,0
2026-08-01,10.20.0.113,198.51.100.20,3,10892.953000000001,6585.996,0.6046107056552984,0.0,7323.333333333333,0.28115196230856043,27006.0,1496.3333333333333,20.666666666666668,1.0,0.0,1,0
2026-08-01,10.20.0.113,203.0.113.25,6,5064.4204,4664.2619942059255,0.9209863371938722,0.2,2723.8333333333335,0.8735876097255009,32303.666666666668,1641.6666666666667,19.5,0.3333333333333333,0.0,2,0
2026-08-01,10.20.0.113,203.0.113.50,4,7375.382333333332,3254.01829267101,0.44119994674233304,0.3333333333333333,6607.5,0.32134465052688654,30517.0,818.0,16.75,1.0,0.0,1,0
2026-08-01,10.20.0.113,23.215.0.136,23,1649.8344545454545,1250.189200696247,0.7577664518108796,0.0,4822.04347826087,0.5610824433426175,37148.391304347824,1862.8695652173913,14.08695652173913,0.5217391304347826,0.0,2,0
2026-08-01,10.20.0.113,52.85.12.44,23,1835.3983181818182,1658.8213627047035,0.9037936595408698,0.0,4117.869565217391,0.6431158612038307,20651.521739130436,1955.304347826087,17.652173913043477,1.0,0.0,1,0
2026-08-01,10.20.0.114,104.18.32.47,8,3917.742142857143,2791.471466938459,0.712520468461124,0.14285714285714285,3620.25,0.4186766797733604,33815.625,2342.125,11.875,1.0,0.0,1,0
2026-08-01,10.20.0.114,104.26.10.78,14,2443.1386923076925,1916.2333392830596,0.7843326067883036,0.07692307692307693,5126.428571428572,0.4855128299197036,40511.642857142855,1838.5,16.142857142857142,1.0,0.0,1,0
2026-08-01,10.20.0.114,13.107.42.12,9,6120.70875,7127.830058736385,1.1645432497889048,0.0,4290.444444444444,0.5909066749124608,59154.666666666664,3396.6666666666665,19.555555555555557,1.0,0.1111111111111111,1,0
2026-08-01,10.20.0.114,142.250.74.14,10,2951.602222222222,3899.862684519568,1.3212697345048796,0.1111111111111111,3681.1,0.7473717375617845,28052.7,2195.6,14.4,1.0,0.0,1,0
2026-08-01,10.20.0.114,151.101.1.69,28,2291.156259259259,2816.7362101297126,1.2293950701731604,0.18518518518518517,3931.6785714285716,0.6989264175326639,35925.75,2158.5714285714284,19.464285714285715,0.4642857142857143,0.03571428571428571,2,0
2026-08-01,10.20.0.114,17.253.144.10,59,1458.5862068965516,559.1308723714457,0.3833375564143815,0.6379310344827587,1769.864406779661,0.7887752471034689,9080.677966101695,899.3220338983051,8.440677966101696,1.0,0.2711864406779661,1,0
2026-08-01,10.20.0.114,172.217.20.174,20,1930.7744210526316,2679.9107480505922,1.3879978514473696,0.05263157894736842,3272.65,0.7804670571972222,33090.15,2899.4,17.15,1.0,0.0,1,0
2026-08-01,10.20.0.114,192.0.2.10,1,0.0,0.0,0.0,0.0,3804.0,0.0,23290.0,4881.0,27.0,1.0,0.0,1,0
2026-08-01,10.20.0.114,192.0.2.20,1,0.0,0.0,0.0,0.0,4043.0,0.0,1.0,1067.0,23.0,1.0,0.0,1,0
2026-08-01,10.20.0.114,192.0.2.50,2,17226.941,0.0,0.0,1.0,1881.5,0.9994685091682168,796.5,836.0,22.5,0.5,0.0,2,0
2026-08-01,10.20.0.114,198.51.100.10,5,6361.162,7831.387350676921,1.2311252803618147,0.5,3697.6,0.6771671507222924,36093.4,1476.8,13.0,0.2,0.2,2,0
2026-08-01,10.20.0.114,198.51.100.20,3,13065.796,7501.337000000001,0.5741201684153037,0.0,3978.3333333333335,0.4051541223625627,2839.0,3509.3333333333335,14.333333333333334,1.0,0.0,1,0
2026-08-01,10.20.0.114,203.0.113.25,3,7133.8385,596.2065000000002,0.08357443191347831,1.0,2765.6666666666665,0.8126335762185598,67451.0,1923.0,22.0,0.3333333333333333,0.0,2,0
2026-08-01,10.20.0.114,203.0.113.50,4,5118.6179999999995,1858.4237330691476,0.36307138627441,0.3333333333333333,4439.75,0.6188902725020191,50859.5,307.75,12.5,1.0,0.0,1,0
2026-08-01,10.20.0.114,23.215.0.136,13,3746.626583333333,3495.7519315187983,0.9330398569928112,0.0,3056.769230769231,0.9424531927610622,35047.0,2155.6923076923076,18.076923076923077,0.5384615384615384,0.07692307692307693,2,0
2026-08-01,10.20.0.114,52.85.12.44,17,1737.2854375,1575.214857888717,0.9067104483161347,0.125,4348.176470588235,0.615408307073064,38747.470588235294,1948.7058823529412,16.294117647058822,1.0,0.0,1,0
2026-08-01,10.20.0.115,104.18.32.47,5,8102.4532500000005,4920.7797443048785,0.6073197329839426,0.5,3340.2,0.6692975701301819,22631.8,1527.2,10.8,1.0,0.0,1,0
2026-08-01,10.20.0.115,104.26.10.78,24,1452.901652173913,1134.757083187587,0.7810281456351157,0.13043478260869565,3953.0,0.7532715982899969,25003.875,2045.1666666666667,14.791666666666666,1.0,0.0,1,0
2026-08-01,10.20.0.115,13.107.42.12,9,5420.1975,4294.96729354625,0.7924005155801517,0.25,4236.222222222223,0.7082862948578789,13047.444444444445,1381.6666666666667,18.88888888888889,1.0,0.0,1,0
2026-08-01,10.20.0.115,142.250.74.14,6,4829.691199999999,5154.241741567867,1.067199025388594,0.2,2791.3333333333335,0.7159417629510213,19087.333333333332,1789.5,23.5,1.0,0.0,1,0
2026-08-01,10.20.0.115,151.101.1.69,21,1544.09895,2094.0161880456294,1.3561411903334493,0.15,3895.9523809523807,0.7135199135708675,38296.380952380954,2939.5238095238096,18.476190476190474,0.38095238095238093,0.0,2,0
2026-08-01,10.20.0.115,17.253.144.10,7,4229.975833333333,3402.1581942245343,0.8042973123899726,0.5,4364.571428571428,0.8433946538814372,17895.0,2472.4285714285716,15.285714285714286,1.0,0.0,1,0
2026-08-01,10.20.0.115,172.217.20.174,17,2018.5746875,1867.4552022244977,0.9251355492510098,0.1875,4321.882352941177,0.4732401004959313,22524.0,2439.6470588235293,19.705882352941178,1.0,0.0,1,0
2026-08-01,10.20.0.115,192.0.2.10,4,2962.3013333333333,1447.9650375116873,0.48879734860813867,0.6666666666666666,3229.75,0.5353124678422991,40308.75,1950.25,22.75,0.25,0.0,3,0
2026-08-01,10.20.0.115,192.0.2.20,1,0.0,0.0,0.0,0.0,539.0,0.0,62435.0,1199.0,23.0,0.0,0.0,1,0
2026-08-01,10.20.0.115,192.0.2.30,1,0.0,0.0,0.0,0.0,1.0,0.0,6191.0,371.0,6.0,1.0,0.0,1,0
2026-08-01,10.20.0.115,192.0.2.40,1,0.0,0.0,0.0,0.0,7841.0,0.0,1.0,20.0,26.0,0.0,0.0,1,0
2026-08-01,10.20.0.115,198.51.100.10,4,14419.446333333335,10446.627310104901,0.7244818607185703,0.3333333333333333,1732.5,1.223920138712438,50119.25,1943.5,20.5,0.75,0.25,2,0
2026-08-01,10.20.0.115,198.51.100.20,3,15376.15,5274.877999999999,0.34305583647401977,0.0,5749.333333333333,0.314724804104874,39349.0,2702.0,11.333333333333334,1.0,0.3333333333333333,1,0
2026-08-01,10.20.0.115,203.0.113.25,2,6731.71,0.0,0.0,1.0,4645.0,0.40710441334768566,75286.0,990.0,17.5,0.0,0.0,1,0
2026-08-01,10.20.0.115,203.0.113.50,93,929.2826086956521,197.2849139524268,0.21229808037550313,0.9347826086956522,1509.0860215053763,0.660273827785517,4743.215053763441,664.989247311828,7.064516129032258,1.0,0.3333333333333333,1,0
2026-08-01,10.20.0.115,23.215.0.136,26,2488.535,3960.8600430934184,1.5916432933808116,0.08,3857.269230769231,0.7044489887567932,28718.115384615383,2225.0,20.96153846153846,0.6153846153846154,0.038461538461538464,2,0
